,M
48604,-2469
48605,-2466
48606,-2431
48607,-2393
48608,-2320
48609,-2240
48610,-2129
48611,-2006
48612,-1858
48613,-1698
48614,-1518
48615,-1331
48616,-1128
48617,-923
48618,-710
48619,-495
48620,-283
48621,-69
48622,138
48623,339
48624,537
48625,725
48626,907
48627,1084
48628,1249
48629,1411
48630,1565
48631,1711
48632,1854
48633,1986
48634,2119
48635,2235
48636,2360
48637,2460
48638,2569
48639,2662
48640,2750
48641,2833
48642,2904
48643,2970
48644,3029
48645,3078
48646,3121
48647,3157
48648,3184
48649,3205
48650,3218
48651,3224
48652,3225
48653,3214
48654,3199
48655,3174
48656,3144
48657,3103
48658,3058
48659,2999
48660,2940
48661,2868
48662,2792
48663,2709
48664,2620
48665,2528
48666,2431
48667,2332
48668,2229
48669,2127
48670,2023
48671,1918
48672,1818
48673,1712
48674,1614
48675,1510
48676,1413
48677,1312
48678,1217
48679,1117
48680,1022
48681,922
48682,830
48683,728
48684,638
48685,537
48686,445
48687,348
48688,258
48689,163
48690,75
48691,-14
48692,-102
48693,-183
48694,-268
48695,-346
48696,-423
48697,-500
48698,-571
48699,-642
48700,-712
48701,-775
48702,-844
48703,-901
48704,-964
48705,-1020
48706,-1073
48707,-1128
48708,-1171
48709,-1222
48710,-1261
48711,-1301
48712,-1337
48713,-1368
48714,-1399
48715,-1425
48716,-1449
48717,-1470
48718,-1490
48719,-1508
48720,-1525
48721,-1537
48722,-1555
48723,-1563
48724,-1580
48725,-1588
48726,-1599
48727,-1608
48728,-1617
48729,-1621
48730,-1630
48731,-1630
48732,-1632
48733,-1634
48734,-1628
48735,-1626
48736,-1618
48737,-1610
48738,-1599
48739,-1590
48740,-1575
48741,-1562
48742,-1548
48743,-1533
48744,-1519
48745,-1507
48746,-1488
48747,-1482
48748,-1461
48749,-1453
48750,-1439
48751,-1423
48752,-1412
48753,-1391
48754,-1378
48755,-1352
48756,-1333
48757,-1302
48758,-1270
48759,-1239
48760,-1192
48761,-1155
48762,-1102
48763,-1052
48764,-998
48765,-941
48766,-881
48767,-823
48768,-763
48769,-706
48770,-646
48771,-597
48772,-536
48773,-495
48774,-442
48775,-400
48776,-357
48777,-317
48778,-277
48779,-239
48780,-201
48781,-158
48782,-123
48783,-76
48784,-36
48785,10
48786,58
48787,103
48788,153
48789,199
48790,248
48791,290
48792,338
48793,371
48794,413
48795,441
48796,472
48797,492
48798,515
48799,526
48800,542
48801,549
48802,554
48803,560
48804,562
48805,567
48806,566
48807,572
48808,571
48809,578
48810,582
48811,589
48812,594
48813,608
48814,612
48815,630
48816,640
48817,660
48818,674
48819,697
48820,716
48821,739
48822,767
48823,784
48824,816
48825,831
48826,856
48827,870
48828,881
48829,886
48830,884
48831,873
48832,857
48833,826
48834,792
48835,749
48836,699
48837,649
48838,589
48839,537
48840,481
48841,437
48842,396
48843,367
48844,352
48845,346
48846,360
48847,384
48848,424
48849,479
48850,540
48851,616
48852,695
48853,779
48854,865
48855,949
48856,1028
48857,1106
48858,1170
48859,1233
48860,1284
48861,1326
48862,1366
48863,1389
48864,1422
48865,1436
48866,1459
48867,1476
48868,1490
48869,1515
48870,1529
48871,1554
48872,1573
48873,1596
48874,1615
48875,1631
48876,1647
48877,1651
48878,1654
48879,1646
48880,1627
48881,1605
48882,1566
48883,1524
48884,1469
48885,1408
48886,1338
48887,1265
48888,1184
48889,1101
48890,1016
48891,924
48892,838
48893,743
48894,655
48895,559
48896,467
48897,371
48898,275
48899,178
48900,80
48901,-22
48902,-122
48903,-224
48904,-326
48905,-425
48906,-528
48907,-624
48908,-719
48909,-814
48910,-898
48911,-987
48912,-1063
48913,-1143
48914,-1213
48915,-1286
48916,-1346
48917,-1416
48918,-1472
48919,-1536
48920,-1591
48921,-1649
48922,-1702
48923,-1759
48924,-1805
48925,-1859
48926,-1901
48927,-1945
48928,-1982
48929,-2015
48930,-2045
48931,-2070
48932,-2089
48933,-2106
48934,-2118
48935,-2129
48936,-2138
48937,-2144
48938,-2154
48939,-2161
48940,-2171
48941,-2183
48942,-2195
48943,-2209
48944,-2225
48945,-2235
48946,-2250
48947,-2256
48948,-2260
48949,-2257
48950,-2242
48951,-2225
48952,-2187
48953,-2148
48954,-2087
48955,-2021
48956,-1941
48957,-1848
48958,-1752
48959,-1636
48960,-1530
48961,-1403
48962,-1288
48963,-1162
48964,-1042
48965,-926
48966,-811
48967,-704
48968,-602
48969,-504
48970,-419
48971,-332
48972,-259
48973,-187
48974,-120
48975,-60
48976,1
48977,52
48978,107
48979,156
48980,204
48981,253
48982,295
48983,342
48984,383
48985,427
48986,467
48987,508
48988,546
48989,588
48990,627
48991,668
48992,710
48993,750
48994,801
48995,841
48996,898
48997,942
48998,1001
48999,1056
49000,1113
49001,1174
49002,1233
49003,1290
49004,1354
49005,1403
49006,1465
49007,1510
49008,1560
49009,1601
49010,1637
49011,1671
49012,1697
49013,1717
49014,1733
49015,1746
49016,1750
49017,1757
49018,1750
49019,1752
49020,1741
49021,1737
49022,1724
49023,1715
49024,1703
49025,1689
49026,1677
49027,1664
49028,1649
49029,1636
49030,1620
49031,1603
49032,1588
49033,1569
49034,1550
49035,1529
49036,1506
49037,1479
49038,1457
49039,1420
49040,1395
49041,1354
49042,1321
49043,1279
49044,1237
49045,1193
49046,1145
49047,1099
49048,1048
49049,998
49050,949
49051,894
49052,850
49053,793
49054,752
49055,697
49056,654
49057,606
49058,563
49059,517
49060,475
49061,427
49062,388
49063,335
49064,296
49065,241
49066,195
49067,142
49068,88
49069,32
49070,-25
49071,-83
49072,-144
49073,-202
49074,-266
49075,-322
49076,-386
49077,-441
49078,-503
49079,-558
49080,-614
49081,-671
49082,-723
49083,-778
49084,-829
49085,-883
49086,-930
49087,-987
49088,-1026
49089,-1085
49090,-1120
49091,-1173
49092,-1207
49093,-1247
49094,-1280
49095,-1309
49096,-1335
49097,-1353
49098,-1371
49099,-1377
49100,-1390
49101,-1386
49102,-1391
49103,-1384
49104,-1381
49105,-1378
49106,-1367
49107,-1365
49108,-1359
49109,-1352
49110,-1354
49111,-1345
49112,-1346
49113,-1344
49114,-1338
49115,-1339
49116,-1329
49117,-1326
49118,-1314
49119,-1305
49120,-1291
49121,-1275
49122,-1260
49123,-1239
49124,-1222
49125,-1200
49126,-1180
49127,-1161
49128,-1137
49129,-1121
49130,-1095
49131,-1074
49132,-1049
49133,-1020
49134,-993
49135,-956
49136,-918
49137,-873
49138,-827
49139,-772
49140,-719
49141,-660
49142,-601
49143,-544
49144,-489
49145,-437
49146,-398
49147,-358
49148,-333
49149,-315
49150,-305
49151,-311
49152,-311
49153,-332
49154,-340
49155,-361
49156,-369
49157,-376
49158,-368
49159,-353
49160,-313
49161,-270
49162,-193
49163,-112
49164,-1
49165,115
49166,255
49167,394
49168,553
49169,702
49170,865
49171,1008
49172,1157
49173,1285
49174,1405
49175,1510
49176,1592
49177,1664
49178,1716
49179,1750
49180,1775
49181,1778
49182,1777
49183,1761
49184,1739
49185,1712
49186,1674
49187,1642
49188,1594
49189,1557
49190,1507
49191,1460
49192,1410
49193,1355
49194,1302
49195,1241
49196,1183
49197,1117
49198,1055
49199,985
49200,921
49201,852
49202,786
49203,724
49204,658
49205,608
49206,546
49207,506
49208,455
49209,424
49210,388
49211,361
49212,340
49213,318
49214,309
49215,292
49216,288
49217,273
49218,271
49219,261
49220,253
49221,243
49222,231
49223,216
49224,200
49225,178
49226,154
49227,128
49228,97
49229,66
49230,26
49231,-4
49232,-50
49233,-81
49234,-123
49235,-159
49236,-189
49237,-2
49238,1
49239,-1
49240,1
49241,-1
49242,1
49243,0
49244,-1
49245,1
49246,-1
49247,1
49248,-1
49249,2
49250,-3
49251,3
49252,-2
49253,1
49254,0
49255,-1
49256,1
49257,0
49258,-1
49259,1
49260,0
49261,-1
49262,1
49263,-1
49264,1
49265,-1
49266,1
49267,-1
49268,0
49269,1
49270,-1
49271,1
49272,-1
49273,0
49274,0
49275,2
49276,-4
49277,5
49278,-4
49279,2
49280,0
49281,-1
49282,1
49283,1
49284,-3
49285,3
49286,-2
49287,2
49288,-1
49289,0
49290,-1
49291,2
49292,-2
49293,3
49294,-4
49295,3
49296,-1
49297,0
49298,0
49299,1
49300,-3
49301,5
49302,-5
49303,4
49304,-3
49305,2
49306,-1
49307,0
49308,1
49309,-2
49310,2
49311,-2
49312,2
49313,-1
49314,-1
49315,2
49316,-3
49317,4
49318,-3
49319,1
49320,0
49321,0
49322,0
49323,0
49324,-1
49325,2
49326,-2
49327,2
49328,-1
49329,-1
49330,2
49331,-2
49332,1
49333,1
49334,-2
49335,2
49336,-2
49337,1
49338,1
49339,-2
49340,3
49341,-4
49342,4
49343,-3
49344,2
49345,0
49346,-2
49347,3
49348,-4
49349,5
49350,-5
49351,4
49352,-3
49353,2
49354,-1
49355,0
49356,1
49357,-2
49358,2
49359,-1
49360,0
49361,1
49362,-2
49363,2
49364,-2
49365,2
49366,-1
49367,0
49368,0
49369,0
49370,-1
49371,3
49372,-4
49373,4
49374,-4
49375,3
49376,-1
49377,0
49378,1
49379,-3
49380,4
49381,-3
49382,2
49383,-2
49384,2
49385,-2
49386,3
49387,-4
49388,4
49389,-4
49390,3
49391,0
49392,-3
49393,5
49394,-6
49395,5
49396,-3
49397,2
49398,-2
49399,2
49400,-1
49401,0
49402,1
49403,-2
49404,1
49405,1
49406,-1
49407,1
49408,-1
49409,0
49410,0
49411,1
49412,-1
49413,0
49414,1
49415,-2
49416,2
49417,-1
49418,-1
49419,2
49420,-2
49421,1
49422,0
49423,0
49424,0
49425,0
49426,-1
49427,2
49428,-2
49429,2
49430,-3
49431,3
49432,-3
49433,4
49434,-4
49435,2
49436,-1
49437,0
49438,1
49439,0
49440,0
49441,-1
49442,2
49443,-3
49444,4
49445,-3
49446,2
49447,-1
49448,1
49449,-1
49450,0
49451,1
49452,-2
49453,4
49454,-5
49455,4
49456,-2
49457,0
49458,2
49459,-3
49460,2
49461,-1
49462,1
49463,-1
49464,1
49465,-1
49466,0
49467,0
49468,1
49469,-2
49470,2
49471,-1
49472,-1
49473,2
49474,-2
49475,1
49476,1
49477,-2
49478,2
49479,-2
49480,2
49481,-1
49482,0
49483,1
49484,-1
49485,0
49486,2
49487,-3
49488,3
49489,-2
49490,0
49491,1
49492,0
49493,-1
49494,2
49495,-3
49496,3
49497,-3
49498,3
49499,-2
49500,1
49501,0
49502,0
49503,-1
49504,1
49505,0
49506,-1
49507,2
49508,-2
49509,0
49510,1
49511,-1
49512,1
49513,-1
49514,0
49515,1
49516,-1
49517,0
49518,1
49519,-2
49520,2
49521,-1
49522,-1
49523,3
49524,-4
49525,4
49526,-4
49527,3
49528,-1
49529,-1
49530,3
49531,-4
49532,4
49533,-3
49534,1
49535,1
49536,-2
49537,2
49538,-1
49539,0
49540,0
49541,0
49542,0
49543,0
49544,1
49545,-1
49546,-1
49547,2
49548,-2
49549,2
49550,-1
49551,0
49552,0
49553,0
49554,-1
49555,3
49556,-3
49557,2
49558,-2
49559,2
49560,-1
49561,0
49562,1
49563,-2
49564,2
49565,-1
49566,0
49567,0
49568,1
49569,-1
49570,1
49571,-1
49572,0
49573,1
49574,-1
49575,1
49576,-1
49577,0
49578,0
49579,1
49580,-1
49581,0
49582,1
49583,-2
49584,3
49585,-3
49586,2
49587,-1
49588,1
49589,0
49590,-2
49591,2
49592,-2
49593,3
49594,-3
49595,3
49596,-3
49597,1
49598,1
49599,-2
49600,3
49601,-3
49602,2
49603,-1
49604,0
49605,1
49606,-2
49607,2
49608,-1
49609,0
49610,1
49611,-2
49612,2
49613,-2
49614,2
49615,-1
49616,0
49617,0
49618,0
49619,1
49620,-2
49621,2
49622,-2
49623,1
49624,1
49625,-2
49626,2
49627,-2
49628,1
49629,0
49630,-1
49631,3
49632,-4
49633,4
49634,-4
49635,3
49636,-2
49637,2
49638,-2
49639,2
49640,-2
49641,2
49642,-2
49643,1
49644,0
49645,0
49646,0
49647,1
49648,-2
49649,1
49650,0
49651,0
49652,1
49653,-1
49654,0
49655,0
49656,1
49657,-2
49658,3
49659,-4
49660,4
49661,-3
49662,2
49663,-1
49664,0
49665,0
49666,0
49667,0
49668,0
49669,0
49670,0
49671,0
49672,0
49673,-1
49674,1
49675,-1
49676,1
49677,0
49678,-1
49679,1
49680,-1
49681,1
49682,0
49683,-1
49684,2
49685,-2
49686,1
49687,0
49688,-1
49689,2
49690,-2
49691,1
49692,-1
49693,1
49694,-1
49695,1
49696,-1
49697,1
49698,-1
49699,1
49700,-1
49701,1
49702,-2
49703,3
49704,-3
49705,2
49706,0
49707,-1
49708,1
49709,-2
49710,2
49711,-1
49712,1
49713,-1
49714,0
49715,0
49716,0
49717,1
49718,-1
49719,1
49720,-1
49721,0
49722,1
49723,-1
49724,2
49725,-2
49726,1
49727,-1
49728,2
49729,-2
49730,2
49731,-2
49732,1
49733,0
49734,0
49735,-1
49736,2
49737,-3
49738,3
49739,-2
49740,1
49741,-1
49742,1
49743,-1
49744,1
49745,-1
49746,2
49747,-3
49748,3
49749,-3
49750,2
49751,0
49752,-1
49753,1
49754,-2
49755,3
49756,-3
49757,2
49758,0
49759,-2
49760,4
49761,-5
49762,4
49763,-3
49764,3
49765,-3
49766,2
49767,-1
49768,0
49769,1
49770,-2
49771,2
49772,-1
49773,-1
49774,2
49775,-2
49776,2
49777,-2
49778,2
49779,-3
49780,4
49781,-5
49782,5
49783,-4
49784,4
49785,-4
49786,2
49787,0
49788,-1
49789,2
49790,-2
49791,1
49792,0
49793,0
49794,0
49795,-1
49796,2
49797,-3
49798,4
49799,-4
49800,3
49801,-2
49802,1
49803,-1
49804,2
49805,-3
49806,4
49807,-3
49808,1
49809,0
49810,0
49811,0
49812,0
49813,0
49814,0
49815,0
49816,0
49817,-1
49818,2
49819,-2
49820,1
49821,0
49822,-1
49823,2
49824,-2
49825,1
49826,0
49827,-1
49828,1
49829,0
49830,-1
49831,2
49832,-2
49833,1
49834,-1
49835,2
49836,-3
49837,4
49838,-4
49839,4
49840,-4
49841,3
49842,-2
49843,1
49844,1
49845,-2
49846,2
49847,-1
49848,0
49849,0
49850,1
49851,-1
49852,1
49853,0
49854,-2
49855,3
49856,-2
49857,0
49858,2
49859,-3
49860,2
49861,0
49862,-1
49863,1
49864,0
49865,-1
49866,2
49867,-2
49868,2
49869,-3
49870,4
49871,-4
49872,3
49873,-1
49874,-2
49875,3
49876,-2
49877,1
49878,0
49879,-1
49880,1
49881,0
49882,-1
49883,1
49884,-1
49885,2
49886,-2
49887,1
49888,-1
49889,1
49890,0
49891,0
49892,0
49893,-1
49894,2
49895,-2
49896,2
49897,-2
49898,2
49899,-1
49900,0
49901,1
49902,-2
49903,3
49904,-3
49905,2
49906,-2
49907,3
49908,-3
49909,2
49910,-2
49911,2
49912,-1
49913,0
49914,0
49915,0
49916,0
49917,1
49918,-3
49919,4
49920,-4
49921,3
49922,-2
49923,1
49924,0
49925,0
49926,-1
49927,1
49928,-1
49929,2
49930,-2
49931,1
49932,-1
49933,1
49934,-1
49935,2
49936,-3
49937,3
49938,-3
49939,2
49940,0
49941,-2
49942,3
49943,-3
49944,1
49945,1
49946,-2
49947,3
49948,-3
49949,2
49950,-1
49951,0
49952,1
49953,-1
49954,1
49955,0
49956,-1
49957,1
49958,-2
49959,3
49960,-2
49961,1
49962,-1
49963,1
49964,-2
49965,4
49966,-5
49967,4
49968,-2
49969,0
49970,1
49971,-1
49972,0
49973,1
49974,-1
49975,0
49976,0
49977,0
49978,0
49979,0
49980,0
49981,0
49982,0
49983,0
49984,1
49985,-3
49986,4
49987,-3
49988,2
49989,-1
49990,-1
49991,2
49992,-1
49993,-1
49994,2
49995,-3
49996,3
49997,-2
49998,1
49999,-1
50000,1
50001,-1
50002,0
50003,1
50004,0
50005,-2
50006,2
50007,-1
50008,0
50009,2
50010,-3
50011,2
50012,0
50013,-1
50014,1
50015,0
50016,-1
50017,1
50018,0
50019,-1
50020,1
50021,-1
50022,1
50023,-1
50024,1
50025,-1
50026,1
50027,0
50028,-2
50029,3
50030,-2
50031,1
50032,0
50033,-1
50034,1
50035,-1
50036,1
50037,-1
50038,2
50039,-2
50040,1
50041,-1
50042,1
50043,0
50044,0
50045,0
50046,0
50047,0
50048,0
50049,0
50050,0
50051,1
50052,-2
50053,2
50054,-1
50055,0
50056,1
50057,-2
50058,3
50059,-4
50060,5
50061,-5
50062,3
50063,-1
50064,0
50065,0
50066,1
50067,-2
50068,2
50069,-2
50070,2
50071,-2
50072,2
50073,-1
50074,-1
50075,2
50076,-2
50077,1
50078,0
50079,-1
50080,2
50081,-2
50082,1
50083,-1
50084,1
50085,0
50086,-1
50087,1
50088,-1
50089,1
50090,-1
50091,2
50092,-3
50093,4
50094,-5
50095,4
50096,-2
50097,1
50098,1
50099,-3
50100,3
50101,-3
50102,3
50103,-2
50104,1
50105,0
50106,0
50107,0
50108,-1
50109,2
50110,-2
50111,2
50112,-2
50113,1
50114,0
50115,0
50116,0
50117,0
50118,0
50119,0
50120,0
50121,0
50122,1
50123,-1
50124,1
50125,-2
50126,3
50127,-2
50128,1
50129,0
50130,-1
50131,2
50132,-2
50133,2
50134,-2
50135,1
50136,0
50137,-1
50138,2
50139,-2
50140,0
50141,2
50142,-3
50143,3
50144,-2
50145,1
50146,-1
50147,1
50148,-1
50149,1
50150,0
50151,-1
50152,1
50153,-1
50154,1
50155,0
50156,-1
50157,1
50158,0
50159,-2
50160,3
50161,-3
50162,3
50163,-3
50164,3
50165,-3
50166,3
50167,-2
50168,0
50169,2
50170,-3
50171,4
50172,-4
50173,3
50174,-2
50175,1
50176,0
50177,-1
50178,1
50179,0
50180,-1
50181,1
50182,-1
50183,1
50184,0
50185,-1
50186,1
50187,0
50188,0
50189,0
50190,0
50191,0
50192,-1
50193,3
50194,-4
50195,4
50196,-4
50197,3
50198,-2
50199,2
50200,-2
50201,1
50202,0
50203,0
50204,0
50205,0
50206,0
50207,0
50208,0
50209,0
50210,0
50211,0
50212,0
50213,0
50214,0
50215,0
50216,0
50217,-1
50218,2
50219,-2
50220,2
50221,-2
50222,2
50223,-3
50224,4
50225,-4
50226,4
50227,-4
50228,4
50229,-4
50230,4
50231,-4
50232,3
50233,-2
50234,1
50235,0
50236,0
50237,-1
50238,2
50239,-3
50240,3
50241,-2
50242,1
50243,0
50244,0
50245,0
50246,-1
50247,2
50248,-2
50249,2
50250,-2
50251,1
50252,1
50253,-2
50254,2
50255,-2
50256,1
50257,1
50258,-2
50259,1
50260,1
50261,-2
50262,1
50263,0
50264,-1
50265,2
50266,-1
50267,-1
50268,2
50269,-2
50270,2
50271,-1
50272,0
50273,1
50274,-1
50275,0
50276,1
50277,-2
50278,2
50279,-1
50280,0
50281,0
50282,0
50283,0
50284,0
50285,0
50286,0
50287,0
50288,0
50289,0
50290,1
50291,-3
50292,4
50293,-4
50294,4
50295,-3
50296,2
50297,-2
50298,2
50299,-2
50300,3
50301,-3
50302,2
50303,-1
50304,1
50305,-2
50306,3
50307,-3
50308,3
50309,-3
50310,2
50311,-2
50312,2
50313,-1
50314,0
50315,1
50316,-2
50317,1
50318,1
50319,-2
50320,2
50321,-2
50322,1
50323,1
50324,-1
50325,0
50326,0
50327,0
50328,0
50329,1
50330,-2
50331,2
50332,-1
50333,0
50334,1
50335,-2
50336,2
50337,-1
50338,0
50339,1
50340,-1
50341,1
50342,-1
50343,0
50344,1
50345,0
50346,-1
50347,2
50348,-3
50349,3
50350,-2
50351,1
50352,-1
50353,2
50354,-2
50355,1
50356,0
50357,-1
50358,2
50359,-2
50360,1
50361,0
50362,-1
50363,3
50364,-3
50365,2
50366,-2
50367,1
50368,1
50369,-1
50370,1
50371,-2
50372,2
50373,-1
50374,1
50375,-2
50376,2
50377,-2
50378,3
50379,-3
50380,2
50381,-1
50382,0
50383,1
50384,-2
50385,3
50386,-3
50387,2
50388,-1
50389,0
50390,0
50391,1
50392,-2
50393,2
50394,-1
50395,-1
50396,3
50397,-3
50398,2
50399,-1
50400,0
50401,0
50402,1
50403,-2
50404,3
50405,-3
50406,1
50407,1
50408,-2
50409,2
50410,-2
50411,2
50412,-2
50413,3
50414,-4
50415,4
50416,-4
50417,4
50418,-3
50419,1
50420,1
50421,-3
50422,4
50423,-4
50424,3
50425,-2
50426,1
50427,0
50428,0
50429,0
50430,0
50431,0
50432,0
50433,1
50434,-2
50435,2
50436,-1
50437,0
50438,0
50439,0
50440,0
50441,0
50442,1
50443,-3
50444,5
50445,-5
50446,3
50447,-1
50448,0
50449,1
50450,-1
50451,1
50452,-2
50453,2
50454,-1
50455,0
50456,1
50457,-1
50458,0
50459,1
50460,-2
50461,2
50462,0
50463,-2
50464,3
50465,-3
50466,2
50467,0
50468,-2
50469,3
50470,-3
50471,3
50472,-3
50473,3
50474,-3
50475,4
50476,-4
50477,2
50478,0
50479,-2
50480,4
50481,-4
50482,2
50483,-1
50484,1
50485,-1
50486,1
50487,-1
50488,1
50489,-1
50490,1
50491,-1
50492,1
50493,-1
50494,1
50495,-1
50496,1
50497,-1
50498,1
50499,-1
50500,1
50501,-1
50502,1
50503,0
50504,-1
50505,1
50506,-1
50507,0
50508,1
50509,-1
50510,0
50511,2
50512,-4
50513,4
50514,-3
50515,2
50516,-1
50517,1
50518,-1
50519,0
50520,1
50521,-2
50522,2
50523,0
50524,-2
50525,3
50526,-4
50527,4
50528,-2
50529,0
50530,1
50531,-2
50532,2
50533,0
50534,-1
50535,1
50536,-1
50537,0
50538,1
50539,-1
50540,2
50541,-3
50542,3
50543,-3
50544,2
50545,0
50546,-1
50547,0
50548,1
50549,-2
50550,3
50551,-3
50552,1
50553,1
50554,-2
50555,3
50556,-3
50557,2
50558,-2
50559,2
50560,-2
50561,2
50562,-1
50563,-1
50564,2
50565,-1
50566,-1
50567,2
50568,-3
50569,3
50570,-1
50571,-1
50572,2
50573,-3
50574,3
50575,-2
50576,0
50577,2
50578,-4
50579,6
50580,-6
50581,4
50582,-2
50583,1
50584,0
50585,-1
50586,1
50587,-2
50588,4
50589,-4
50590,2
50591,-1
50592,0
50593,1
50594,-1
50595,1
50596,-1
50597,0
50598,1
50599,-1
50600,1
50601,-1
50602,1
50603,-2
50604,2
50605,-1
50606,0
50607,1
50608,-2
50609,2
50610,-2
50611,2
50612,-1
50613,-1
50614,3
50615,-4
50616,5
50617,-6
50618,6
50619,-6
50620,6
50621,-5
50622,3
50623,-2
50624,1
50625,1
50626,-3
50627,3
50628,-3
50629,2
50630,0
50631,-2
50632,3
50633,-3
50634,1
50635,0
50636,0
50637,0
50638,1
50639,-3
50640,3
50641,-1
50642,-1
50643,2
50644,-3
50645,3
50646,-2
50647,1
50648,-1
50649,0
50650,1
50651,-1
50652,0
50653,1
50654,-2
50655,3
50656,-3
50657,2
50658,-1
50659,0
50660,1
50661,-2
50662,3
50663,-3
50664,2
50665,-1
50666,0
50667,0
50668,1
50669,-2
50670,2
50671,-2
50672,2
50673,-1
50674,-1
50675,2
50676,-2
50677,2
50678,-1
50679,0
50680,0
50681,1
50682,-2
50683,2
50684,-2
50685,2
50686,-1
50687,0
50688,1
50689,-2
50690,2
50691,-2
50692,2
50693,-1
50694,0
50695,0
50696,1
50697,-2
50698,2
50699,-2
50700,2
50701,-1
50702,0
50703,0
50704,1
50705,-2
50706,3
50707,-3
50708,2
50709,-2
50710,3
50711,-4
50712,5
50713,-5
50714,3
50715,0
50716,-2
50717,2
50718,-2
50719,2
50720,-2
50721,3
50722,-3
50723,2
50724,-1
50725,-1
50726,3
50727,-3
50728,2
50729,-1
50730,0
50731,1
50732,-1
50733,0
50734,0
50735,1
50736,-1
50737,1
50738,-1
50739,0
50740,2
50741,-3
50742,3
50743,-4
50744,4
50745,-3
50746,3
50747,-2
50748,-1
50749,2
50750,-2
50751,2
50752,-1
50753,0
50754,0
50755,0
50756,0
50757,0
50758,1
50759,-3
50760,3
50761,-2
50762,1
50763,0
50764,-1
50765,1
50766,-1
50767,1
50768,-1
50769,1
50770,-1
50771,2
50772,-3
50773,3
50774,-2
50775,1
50776,0
50777,-1
50778,1
50779,-1
50780,1
50781,-1
50782,1
50783,-2
50784,3
50785,-3
50786,2
50787,-1
