,M
67126,1
67127,-1
67128,0
67129,1
67130,-1
67131,0
67132,2
67133,-4
67134,4
67135,-3
67136,2
67137,-1
67138,0
67139,0
67140,0
67141,1
67142,-2
67143,1
67144,0
67145,-1
67146,2
67147,-2
67148,1
67149,0
67150,-1
67151,1
67152,0
67153,-1
67154,1
67155,0
67156,0
67157,0
67158,-1
67159,1
67160,0
67161,0
67162,1
67163,-2
67164,1
67165,1
67166,-3
67167,4
67168,-3
67169,1
67170,0
67171,-1
67172,2
67173,-2
67174,2
67175,-3
67176,3
67177,-2
67178,2
67179,-1
67180,0
67181,0
67182,0
67183,0
67184,1
67185,-2
67186,3
67187,-4
67188,4
67189,-3
67190,2
67191,-2
67192,2
67193,-2
67194,3
67195,-3
67196,2
67197,-1
67198,-1
67199,3
67200,-3
67201,3
67202,-2
67203,0
67204,1
67205,-1
67206,1
67207,0
67208,-1
67209,1
67210,-1
67211,0
67212,1
67213,-1
67214,0
67215,1
67216,-2
67217,3
67218,-3
67219,2
67220,-2
67221,3
67222,-3
67223,3
67224,-3
67225,2
67226,-1
67227,0
67228,1
67229,-2
67230,3
67231,-3
67232,3
67233,-4
67234,4
67235,-3
67236,3
67237,-2
67238,0
67239,1
67240,-1
67241,1
67242,-1
67243,1
67244,-2
67245,3
67246,-3
67247,3
67248,-3
67249,3
67250,-4
67251,5
67252,-5
67253,4
67254,-2
67255,0
67256,1
67257,-1
67258,0
67259,1
67260,-1
67261,1
67262,-1
67263,1
67264,-2
67265,3
67266,-3
67267,3
67268,-3
67269,2
67270,-1
67271,1
67272,0
67273,-2
67274,3
67275,-4
67276,5
67277,-4
67278,2
67279,-1
67280,1
67281,-1
67282,0
67283,0
67284,1
67285,-1
67286,0
67287,0
67288,0
67289,1
67290,-1
67291,-1
67292,2
67293,-2
67294,2
67295,-1
67296,-1
67297,2
67298,-2
67299,2
67300,-1
67301,-1
67302,2
67303,-1
67304,1
67305,-1
67306,0
67307,0
67308,0
67309,1
67310,-1
67311,0
67312,0
67313,-1
67314,2
67315,-2
67316,1
67317,0
67318,-1
67319,2
67320,-2
67321,2
67322,-2
67323,2
67324,-1
67325,0
67326,1
67327,-1
67328,1
67329,-1
67330,1
67331,-1
67332,0
67333,1
67334,-1
67335,1
67336,-1
67337,0
67338,1
67339,-1
67340,1
67341,-2
67342,3
67343,-2
67344,0
67345,2
67346,-3
67347,3
67348,-2
67349,1
67350,-1
67351,2
67352,-2
67353,2
67354,-2
67355,1
67356,-1
67357,2
67358,-3
67359,4
67360,-5
67361,5
67362,-5
67363,5
67364,-5
67365,4
67366,-2
67367,1
67368,0
67369,-2
67370,3
67371,-2
67372,1
67373,1
67374,-4
67375,5
67376,-4
67377,2
67378,-1
67379,2
67380,-3
67381,3
67382,-3
67383,2
67384,0
67385,-1
67386,0
67387,1
67388,-2
67389,3
67390,-3
67391,2
67392,-2
67393,2
67394,-1
67395,0
67396,1
67397,-2
67398,2
67399,-1
67400,1
67401,-2
67402,3
67403,-4
67404,4
67405,-3
67406,2
67407,-2
67408,2
67409,-2
67410,2
67411,-2
67412,1
67413,0
67414,0
67415,0
67416,-1
67417,2
67418,-2
67419,2
67420,-2
67421,1
67422,1
67423,-2
67424,2
67425,-3
67426,4
67427,-3
67428,2
67429,-2
67430,2
67431,-2
67432,2
67433,-2
67434,2
67435,-1
67436,0
67437,0
67438,-1
67439,2
67440,-2
67441,3
67442,-3
67443,1
67444,0
67445,0
67446,1
67447,-1
67448,0
67449,1
67450,-2
67451,3
67452,-3
67453,2
67454,-1
67455,1
67456,-2
67457,3
67458,-3
67459,2
67460,-1
67461,0
67462,0
67463,0
67464,0
67465,0
67466,1
67467,-2
67468,2
67469,-2
67470,1
67471,1
67472,-3
67473,4
67474,-3
67475,2
67476,-2
67477,2
67478,-3
67479,4
67480,-3
67481,2
67482,-1
67483,0
67484,1
67485,-1
67486,1
67487,-1
67488,0
67489,2
67490,-3
67491,3
67492,-3
67493,2
67494,-1
67495,1
67496,-1
67497,1
67498,-1
67499,1
67500,0
67501,-2
67502,4
67503,-4
67504,3
67505,-2
67506,1
67507,-1
67508,2
67509,-3
67510,3
67511,-2
67512,1
67513,0
67514,-1
67515,1
67516,0
67517,-1
67518,2
67519,-3
67520,3
67521,-2
67522,2
67523,-2
67524,1
67525,-1
67526,1
67527,1
67528,-2
67529,2
67530,-2
67531,1
67532,0
67533,0
67534,0
67535,0
67536,0
67537,-1
67538,1
67539,-1
67540,1
67541,-1
67542,2
67543,-3
67544,3
67545,-3
67546,2
67547,0
67548,0
67549,0
67550,-1
67551,1
67552,0
67553,0
67554,1
67555,-3
67556,3
67557,-1
67558,0
67559,0
67560,-1
67561,1
67562,0
67563,-1
67564,2
67565,-4
67566,6
67567,-7
67568,6
67569,-4
67570,2
67571,0
67572,0
67573,-1
67574,1
67575,-1
67576,1
67577,0
67578,0
67579,-1
67580,2
67581,-3
67582,4
67583,-5
67584,5
67585,-4
67586,3
67587,-2
67588,2
67589,-3
67590,3
67591,-2
67592,1
67593,0
67594,0
67595,-1
67596,2
67597,-2
67598,1
67599,0
67600,0
67601,0
67602,-1
67603,2
67604,-3
67605,3
67606,-2
67607,1
67608,0
67609,-1
67610,0
67611,2
67612,-3
67613,4
67614,-4
67615,2
67616,0
67617,-1
67618,2
67619,-2
67620,1
67621,-1
67622,2
67623,-3
67624,3
67625,-2
67626,1
67627,0
67628,0
67629,-1
67630,2
67631,-3
67632,4
67633,-4
67634,4
67635,-3
67636,1
67637,0
67638,0
67639,-1
67640,2
67641,-2
67642,1
67643,0
67644,-1
67645,1
67646,-1
67647,1
67648,-1
67649,1
67650,0
67651,-1
67652,1
67653,0
67654,-1
67655,2
67656,-2
67657,2
67658,-2
67659,2
67660,-2
67661,3
67662,-3
67663,2
67664,-1
67665,0
67666,2
67667,-3
67668,3
67669,-4
67670,5
67671,-5
67672,5
67673,-5
67674,4
67675,-3
67676,2
67677,-1
67678,0
67679,0
67680,0
67681,0
67682,0
67683,1
67684,-3
67685,3
67686,-2
67687,1
67688,0
67689,-1
67690,1
67691,0
67692,0
67693,-1
67694,1
67695,0
67696,0
67697,0
67698,0
67699,0
67700,1
67701,-2
67702,2
67703,-1
67704,0
67705,1
67706,-2
67707,3
67708,-3
67709,2
67710,-1
67711,0
67712,1
67713,-1
67714,0
67715,0
67716,0
67717,0
67718,1
67719,-2
67720,2
67721,-2
67722,1
67723,1
67724,-2
67725,2
67726,-2
67727,1
67728,0
67729,0
67730,0
67731,0
67732,-1
67733,2
67734,-2
67735,2
67736,-2
67737,2
67738,-2
67739,2
67740,-1
67741,0
67742,0
67743,0
67744,1
67745,-2
67746,2
67747,-1
67748,1
67749,-1
67750,1
67751,-2
67752,3
67753,-2
67754,0
67755,1
67756,-2
67757,3
67758,-2
67759,0
67760,2
67761,-3
67762,2
67763,0
67764,-1
67765,2
67766,-2
67767,1
67768,-1
67769,2
67770,-2
67771,1
67772,0
67773,-1
67774,2
67775,-2
67776,2
67777,-2
67778,2
67779,-3
67780,4
67781,-4
67782,4
67783,-3
67784,1
67785,0
67786,0
67787,0
67788,0
67789,1
67790,-2
67791,2
67792,-1
67793,-1
67794,3
67795,-3
67796,2
67797,-1
67798,-1
67799,2
67800,-2
67801,2
67802,-2
67803,1
67804,0
67805,0
67806,-1
67807,1
67808,-1
67809,2
67810,-2
67811,1
67812,0
67813,-1
67814,2
67815,-2
67816,1
67817,0
67818,0
67819,-1
67820,2
67821,-2
67822,1
67823,0
67824,-1
67825,2
67826,-2
67827,1
67828,-1
67829,2
67830,-2
67831,1
67832,0
67833,-1
67834,2
67835,-2
67836,1
67837,0
67838,-1
67839,2
67840,-1
67841,0
67842,0
67843,0
67844,0
67845,1
67846,-1
67847,0
67848,0
67849,0
67850,1
67851,-1
67852,0
67853,0
67854,0
67855,1
67856,-1
67857,0
67858,0
67859,0
67860,1
67861,-1
67862,0
67863,0
67864,0
67865,0
67866,0
67867,0
67868,0
67869,1
67870,-2
67871,1
67872,0
67873,0
67874,1
67875,-2
67876,2
67877,-1
67878,0
67879,0
67880,0
67881,1
67882,-1
67883,1
67884,-2
67885,2
67886,-1
67887,0
67888,2
67889,-3
67890,2
67891,-1
67892,0
67893,1
67894,-1
67895,0
67896,0
67897,1
67898,-2
67899,2
67900,-1
67901,-1
67902,3
67903,-3
67904,2
67905,-1
67906,0
67907,1
67908,-1
67909,1
67910,-1
67911,1
67912,-1
67913,0
67914,1
67915,-1
67916,1
67917,-1
67918,0
67919,1
67920,-1
67921,0
67922,0
67923,1
67924,-1
67925,1
67926,-1
67927,0
67928,1
67929,-1
67930,1
67931,-1
67932,0
67933,1
67934,-1
67935,1
67936,-2
67937,2
67938,-2
67939,3
67940,-3
67941,2
67942,-1
67943,0
67944,2
67945,-4
67946,4
67947,-2
67948,1
67949,-1
67950,2
67951,-3
67952,3
67953,-2
67954,0
67955,2
67956,-2
67957,1
67958,0
67959,-1
67960,2
67961,-2
67962,2
67963,-2
67964,2
67965,-2
67966,1
67967,0
67968,0
67969,0
67970,0
67971,0
67972,-1
67973,2
67974,-2
67975,2
67976,-2
67977,1
67978,0
67979,0
67980,0
67981,0
67982,-1
67983,1
67984,0
67985,0
67986,0
67987,0
67988,-1
67989,2
67990,-1
67991,-1
67992,3
67993,-4
67994,4
67995,-3
67996,1
67997,1
67998,-2
67999,2
68000,-1
68001,0
68002,0
68003,0
68004,0
68005,0
68006,0
68007,0
68008,-1
68009,3
68010,-5
68011,5
68012,-4
68013,2
68014,1
68015,-3
68016,3
68017,-2
68018,1
68019,-1
68020,2
68021,-3
68022,4
68023,-4
68024,2
68025,0
68026,-1
68027,1
68028,-1
68029,1
68030,-1
68031,1
68032,-1
68033,1
68034,-1
68035,1
68036,-1
68037,1
68038,0
68039,-1
68040,1
68041,-1
68042,1
68043,-1
68044,1
68045,0
68046,-2
68047,2
68048,-1
68049,1
68050,0
68051,-1
68052,0
68053,0
68054,0
68055,1
68056,0
68057,-2
68058,2
68059,-1
68060,0
68061,1
68062,-1
68063,0
68064,1
68065,-1
68066,0
68067,1
68068,-1
68069,1
68070,-1
68071,0
68072,0
68073,1
68074,-1
68075,2
68076,-4
68077,5
68078,-5
68079,4
68080,-2
68081,1
68082,0
68083,0
68084,-1
68085,1
68086,0
68087,-1
68088,1
68089,-1
68090,1
68091,-1
68092,1
68093,-1
68094,0
68095,1
68096,-1
68097,0
68098,1
68099,-1
68100,1
68101,-1
68102,1
68103,-1
68104,1
68105,-1
68106,1
68107,-1
68108,2
68109,-3
68110,4
68111,-4
68112,3
68113,-2
68114,1
68115,0
68116,0
68117,0
68118,0
68119,0
68120,0
68121,-1
68122,3
68123,-4
68124,5
68125,-6
68126,5
68127,-3
68128,2
68129,-1
68130,-1
68131,1
68132,0
68133,-1
68134,2
68135,-3
68136,2
68137,0
68138,-1
68139,2
68140,-3
68141,3
68142,-3
68143,4
68144,-3
68145,1
68146,0
68147,-1
68148,2
68149,-2
68150,2
68151,-3
68152,3
68153,-1
68154,-1
68155,2
68156,-3
68157,2
68158,0
68159,0
68160,-1
68161,1
68162,-1
68163,1
68164,0
68165,-1
68166,2
68167,-3
68168,3
68169,-2
68170,1
68171,0
68172,-1
68173,2
68174,-3
68175,4
68176,-4
68177,2
68178,1
68179,-2
68180,2
68181,-1
68182,-1
68183,2
68184,-1
68185,0
68186,1
68187,-2
68188,2
68189,-1
68190,-1
68191,2
68192,-1
68193,0
68194,0
68195,0
68196,-1
68197,3
68198,-3
68199,2
68200,-2
68201,3
68202,-4
68203,5
68204,-5
68205,3
68206,0
68207,-2
68208,2
68209,-2
68210,2
68211,-1
68212,0
68213,0
68214,0
68215,0
68216,1
68217,-2
68218,2
68219,-1
68220,0
68221,1
68222,-2
68223,2
68224,-1
68225,0
68226,0
68227,1
68228,-3
68229,4
68230,-4
68231,3
68232,-1
68233,-1
68234,1
68235,0
68236,0
68237,-1
68238,3
68239,-5
68240,5
68241,-4
68242,3
68243,-2
68244,1
68245,-1
68246,1
68247,-1
68248,2
68249,-3
68250,3
68251,-3
68252,3
68253,-2
68254,1
68255,0
68256,-1
68257,2
68258,-2
68259,1
68260,0
68261,-1
68262,2
68263,-2
68264,2
68265,-2
68266,2
68267,-2
68268,1
68269,1
68270,-1
68271,0
68272,0
68273,0
68274,1
68275,-1
68276,0
68277,-1
68278,2
68279,-1
68280,0
68281,0
68282,-1
68283,2
68284,-3
68285,5
68286,-6
68287,5
68288,-3
68289,1
68290,0
68291,0
68292,0
68293,-1
68294,2
68295,-2
68296,1
68297,-1
68298,1
68299,-1
68300,2
68301,-2
68302,0
68303,2
68304,-2
68305,2
68306,-2
68307,1
68308,0
68309,0
68310,0
68311,-1
68312,1
68313,-1
68314,1
68315,-1
68316,1
68317,-2
68318,2
68319,-1
68320,0
68321,1
68322,-2
68323,3
68324,-3
68325,2
68326,-1
68327,0
68328,1
68329,-1
68330,1
68331,-1
68332,0
68333,1
68334,-1
68335,1
68336,-1
68337,0
68338,1
68339,-2
68340,3
68341,-3
68342,2
68343,-1
68344,0
68345,0
68346,1
68347,-2
68348,3
68349,-3
68350,1
68351,1
68352,-1
68353,0
68354,1
68355,-2
68356,2
68357,-1
68358,0
68359,0
68360,1
68361,-2
68362,2
68363,-2
68364,1
68365,0
68366,0
68367,1
68368,-2
68369,2
68370,-2
68371,2
68372,-1
68373,1
68374,-1
68375,1
68376,-1
68377,0
68378,1
68379,-1
68380,1
68381,-1
68382,1
68383,-2
68384,3
68385,-3
68386,2
68387,0
68388,-2
68389,3
68390,-3
68391,1
68392,1
68393,-1
68394,1
68395,-2
68396,2
68397,-1
68398,1
68399,-1
68400,0
68401,0
68402,1
68403,-2
68404,3
68405,-4
68406,4
68407,-4
68408,4
68409,-3
68410,2
68411,-2
68412,2
68413,-2
68414,2
68415,-1
68416,0
68417,1
68418,-1
68419,0
68420,0
68421,1
68422,-1
68423,1
68424,-1
68425,0
68426,1
68427,-1
68428,1
68429,-1
68430,0
68431,2
68432,-3
68433,3
68434,-2
68435,0
68436,2
68437,-3
68438,4
68439,-5
68440,5
68441,-5
68442,5
68443,-5
68444,5
68445,-4
68446,2
68447,-1
68448,0
68449,1
68450,-1
68451,1
68452,-2
68453,3
68454,-3
68455,3
68456,-2
68457,1
68458,-1
68459,1
68460,0
68461,0
68462,1
68463,-3
68464,3
68465,-2
68466,1
68467,0
68468,-1
68469,2
68470,-2
68471,1
68472,-1
68473,2
68474,-2
68475,1
68476,0
68477,-1
68478,2
68479,-2
68480,0
68481,2
68482,-2
68483,1
68484,0
68485,-1
68486,1
68487,0
68488,-1
68489,2
68490,-2
68491,2
68492,-2
68493,1
68494,0
68495,-1
68496,2
68497,-2
68498,2
68499,-3
68500,3
68501,-3
68502,3
68503,-2
68504,1
68505,-1
68506,1
68507,-1
68508,2
68509,-2
68510,1
68511,0
68512,-1
68513,2
68514,-2
68515,1
68516,0
68517,-1
68518,1
68519,0
68520,-1
68521,2
68522,-3
68523,3
68524,-2
68525,1
68526,1
68527,-3
68528,4
68529,-3
68530,1
68531,0
68532,-1
68533,2
68534,-1
68535,0
68536,0
68537,0
68538,-1
68539,2
68540,-2
68541,2
68542,-2
68543,2
68544,-2
68545,1
68546,1
68547,-2
68548,2
68549,-2
68550,2
68551,-2
68552,3
68553,-4
68554,4
68555,-4
68556,4
68557,-3
68558,2
68559,-1
68560,0
68561,0
68562,1
68563,-1
68564,1
68565,-1
68566,1
68567,-1
68568,1
68569,-1
68570,1
68571,-1
68572,1
68573,-2
68574,2
68575,-2
68576,2
68577,-1
68578,0
68579,-1
68580,2
68581,-3
68582,5
68583,-5
68584,4
68585,-3
68586,1
68587,1
68588,-2
68589,3
68590,-3
68591,2
68592,-1
68593,0
68594,1
68595,-1
68596,0
68597,1
68598,-2
68599,2
68600,-1
68601,0
68602,0
68603,0
68604,0
68605,1
68606,-2
68607,2
68608,-2
68609,3
68610,-3
68611,3
68612,-4
68613,4
68614,-3
68615,2
68616,-1
68617,0
68618,0
68619,0
68620,1
68621,-2
68622,2
68623,-2
68624,3
68625,-3
68626,2
68627,-1
68628,0
68629,2
68630,-3
68631,2
68632,0
68633,-1
68634,1
68635,-1
68636,1
68637,-1
68638,1
68639,-1
68640,0
68641,1
68642,-1
68643,0
68644,1
68645,-1
68646,1
68647,-1
68648,1
68649,-1
68650,1
68651,-1
68652,1
68653,-1
68654,1
68655,-2
68656,2
68657,-2
68658,2
68659,-1
68660,-1
68661,2
68662,-2
68663,1
68664,1
68665,-2
68666,1
68667,0
68668,0
68669,0
68670,0
68671,-1
68672,2
68673,-2
68674,2
68675,-2
68676,1
68677,1
68678,-2
68679,2
68680,-1
68681,0
68682,1
68683,-1
68684,1
68685,-1
68686,1
68687,0
68688,-1
68689,2
68690,-3
68691,3
68692,-1
68693,-1
68694,2
68695,-2
68696,1
68697,0
68698,0
68699,0
68700,1
68701,-2
68702,2
68703,-1435
68704,-1460
68705,-1472
68706,-1471
68707,-1447
68708,-1412
68709,-1358
68710,-1287
68711,-1208
68712,-1114
68713,-1014
68714,-910
68715,-806
68716,-698
68717,-603
68718,-505
68719,-424
68720,-346
68721,-279
68722,-225
68723,-173
68724,-138
68725,-100
68726,-73
68727,-46
68728,-23
68729,5
68730,28
68731,60
68732,89
68733,127
68734,165
68735,208
68736,256
68737,302
68738,358
68739,408
68740,466
68741,521
68742,579
68743,637
68744,694
68745,752
68746,808
68747,862
68748,919
68749,962
68750,1018
68751,1052
68752,1093
68753,1124
68754,1143
68755,1167
68756,1165
68757,1172
68758,1160
68759,1143
68760,1123
68761,1092
68762,1056
68763,1025
68764,978
68765,945
68766,902
68767,866
68768,832
68769,799
68770,773
68771,747
68772,727
68773,710
68774,693
68775,681
68776,670
68777,657
68778,652
68779,639
68780,635
68781,630
68782,623
68783,628
68784,625
68785,633
68786,644
68787,654
68788,674
68789,690
68790,711
68791,730
68792,748
68793,761
68794,766
68795,767
68796,753
68797,731
68798,696
68799,646
68800,588
68801,516
68802,435
68803,350
68804,257
68805,172
68806,78
68807,8
68808,-68
68809,-117
68810,-155
68811,-177
68812,-170
68813,-155
68814,-111
68815,-56
68816,13
68817,100
68818,183
68819,280
68820,367
68821,451
68822,521
68823,579
68824,611
68825,629
68826,614
68827,576
68828,511
68829,414
68830,294
68831,146
68832,-26
68833,-216
68834,-427
68835,-652
68836,-883
68837,-1128
68838,-1365
68839,-1608
68840,-1841
68841,-2063
68842,-2273
68843,-2464
68844,-2634
68845,-2783
68846,-2904
68847,-3001
68848,-3070
68849,-3107
68850,-3124
68851,-3106
68852,-3069
68853,-3005
68854,-2920
68855,-2819
68856,-2699
68857,-2570
68858,-2428
68859,-2285
68860,-2134
68861,-1983
68862,-1836
68863,-1687
68864,-1548
68865,-1411
68866,-1275
68867,-1151
68868,-1024
68869,-900
68870,-783
68871,-654
68872,-532
68873,-399
68874,-265
68875,-121
68876,26
68877,187
68878,346
68879,518
68880,688
68881,861
68882,1032
68883,1198
68884,1356
68885,1504
68886,1634
68887,1751
68888,1840
68889,1919
68890,1959
68891,1993
68892,1984
68893,1969
68894,1916
68895,1857
68896,1768
68897,1675
68898,1559
68899,1439
68900,1310
68901,1172
68902,1037
68903,890
68904,749
68905,597
68906,453
68907,294
68908,145
68909,-22
68910,-181
68911,-352
68912,-524
68913,-697
68914,-876
68915,-1044
68916,-1216
68917,-1371
68918,-1519
68919,-1646
68920,-1750
68921,-1833
68922,-1878
68923,-1900
68924,-1879
68925,-1828
68926,-1737
68927,-1618
68928,-1460
68929,-1280
68930,-1068
68931,-844
68932,-596
68933,-349
68934,-83
68935,175
68936,433
68937,691
68938,930
68939,1176
68940,1401
68941,1621
68942,1835
68943,2038
68944,2234
68945,2429
68946,2610
68947,2791
68948,2966
68949,3124
68950,3285
68951,3420
68952,3551
68953,3652
68954,3743
68955,3797
68956,3836
68957,3836
68958,3812
68959,3756
68960,3671
68961,3557
68962,3420
68963,3259
68964,3078
68965,2886
68966,2677
68967,2468
68968,2247
68969,2035
68970,1813
68971,1606
68972,1394
68973,1194
68974,997
68975,805
68976,620
68977,438
68978,259
68979,89
68980,-84
68981,-246
68982,-406
68983,-562
68984,-706
68985,-849
68986,-977
68987,-1099
68988,-1208
68989,-1309
68990,-1399
68991,-1477
68992,-1550
68993,-1611
68994,-1667
68995,-1719
68996,-1767
68997,-1811
68998,-1856
68999,-1896
69000,-1940
69001,-1976
69002,-2019
69003,-2048
69004,-2084
69005,-2104
69006,-2127
69007,-2135
69008,-2143
69009,-2140
69010,-2134
69011,-2121
69012,-2114
69013,-2097
69014,-2103
69015,-2095
69016,-2124
69017,-2143
69018,-2201
69019,-2260
69020,-2349
69021,-2451
69022,-2569
69023,-2700
69024,-2839
69025,-2977
69026,-3118
69027,-3239
69028,-3352
69029,-3436
69030,-3491
69031,-3513
69032,-3497
69033,-3437
69034,-3340
69035,-3194
69036,-3011
69037,-2794
69038,-2532
69039,-2254
69040,-1938
69041,-1617
69042,-1270
69043,-927
69044,-572
69045,-231
69046,115
69047,436
69048,758
69049,1047
69050,1331
69051,1583
69052,1821
69053,2030
69054,2218
69055,2381
69056,2518
69057,2631
69058,2716
69059,2780
69060,2811
69061,2830
69062,2811
69063,2781
69064,2724
69065,2647
69066,2561
69067,2449
69068,2335
69069,2202
69070,2067
69071,1926
69072,1776
69073,1632
69074,1476
69075,1334
69076,1177
69077,1035
69078,882
69079,738
69080,592
69081,447
69082,302
69083,163
69084,18
69085,-116
69086,-252
69087,-381
69088,-505
69089,-618
69090,-730
69091,-824
69092,-913
69093,-988
69094,-1052
69095,-1103
69096,-1141
69097,-1170
69098,-1183
69099,-1188
69100,-1181
69101,-1161
69102,-1134
69103,-1093
69104,-1045
69105,-983
69106,-910
69107,-825
69108,-728
69109,-614
69110,-494
69111,-347
69112,-202
69113,-29
69114,145
69115,336
69116,532
69117,739
69118,943
69119,1156
69120,1359
69121,1564
69122,1757
69123,1947
69124,2115
69125,2285
69126,2425
69127,2566
69128,2684
69129,2789
69130,2886
69131,2965
69132,3038
69133,3100
69134,3148
69135,3197
69136,3227
69137,3261
69138,3276
69139,3294
69140,3293
69141,3291
69142,3272
69143,3248
69144,3206
69145,3158
69146,3089
69147,3010
69148,2917
69149,2801
69150,2681
69151,2532
69152,2377
69153,2197
69154,2001
69155,1792
69156,1554
69157,1309
69158,1035
69159,746
69160,439
69161,106
69162,-232
69163,-601
69164,-968
69165,-1360
69166,-1750
69167,-2150
69168,-2540
69169,-2937
69170,-3311
69171,-3679
69172,-4020
69173,-4337
69174,-4629
69175,-4884
69176,-5109
69177,-5291
69178,-5442
69179,-5555
69180,-5626
69181,-5674
69182,-5675
69183,-5662
69184,-5613
69185,-5543
69186,-5455
69187,-5347
69188,-5226
69189,-5090
69190,-4948
69191,-4784
69192,-4624
69193,-4442
69194,-4255
69195,-4055
69196,-3841
69197,-3617
69198,-3376
69199,-3120
69200,-2854
69201,-2567
69202,-2269
69203,-1964
69204,-1632
69205,-1313
69206,-966
69207,-628
69208,-282
69209,63
69210,402
69211,739
69212,1066
69213,1385
69214,1692
69215,1985
69216,2268
69217,2532
69218,2786
69219,3019
69220,3243
69221,3448
69222,3635
69223,3814
69224,3965
69225,4115
69226,4236
69227,4348
69228,4440
69229,4515
69230,4575
69231,4610
69232,4635
69233,4634
69234,4619
69235,4582
69236,4528
69237,4454
69238,4362
69239,4256
69240,4129
69241,3991
69242,3836
69243,3671
69244,3490
69245,3308
69246,3103
69247,2906
69248,2690
69249,2477
69250,2254
69251,2031
69252,1797
69253,1571
69254,1327
69255,1093
69256,841
69257,597
69258,332
69259,78
69260,-200
69261,-474
69262,-763
69263,-1057
69264,-1360
69265,-1670
69266,-1986
69267,-2309
69268,-2630
69269,-2955
69270,-3274
69271,-3586
69272,-3889
69273,-4173
69274,-4439
69275,-4682
69276,-4890
69277,-5071
69278,-5209
69279,-5309
69280,-5365
69281,-5374
69282,-5335
69283,-5254
69284,-5119
69285,-4948
69286,-4727
69287,-4475
69288,-4184
69289,-3867
69290,-3525
69291,-3166
69292,-2795
69293,-2418
69294,-2035
69295,-1667
69296,-1294
69297,-945
69298,-602
69299,-279
69300,20
69301,312
69302,571
69303,825
69304,1053
69305,1269
69306,1474
69307,1662
69308,1848
69309,2019
69310,2191
69311,2356
69312,2514
69313,2678
69314,2827
69315,2988
69316,3131
69317,3282
69318,3419
69319,3554
69320,3678
69321,3793
69322,3897
69323,3983
69324,4063
69325,4114
69326,4157
69327,4176
69328,4174
69329,4152
69330,4112
69331,4041
69332,3959
69333,3845
69334,3723
69335,3570
69336,3406
69337,3226
69338,3024
69339,2822
69340,2601
69341,2371
69342,2145
69343,1903
69344,1664
69345,1427
69346,1179
69347,943
69348,697
69349,454
69350,207
69351,-40
69352,-299
69353,-554
