,M
2581,1096
2582,939
2583,751
2584,545
2585,325
2586,98
2587,-112
2588,-318
2589,-485
2590,-627
2591,-721
2592,-774
2593,-781
2594,-742
2595,-664
2596,-555
2597,-415
2598,-263
2599,-105
2600,52
2601,192
2602,315
2603,412
2604,475
2605,513
2606,512
2607,491
2608,437
2609,364
2610,269
2611,157
2612,25
2613,-125
2614,-304
2615,-513
2616,-767
2617,-1071
2618,-1443
2619,-1886
2620,-2419
2621,-3035
2622,-3751
2623,-4550
2624,-5430
2625,-6371
2626,-7351
2627,-8340
2628,-9309
2629,-10207
2630,-11011
2631,-11661
2632,-12136
2633,-12392
2634,-12401
2635,-12154
2636,-11620
2637,-10831
2638,-9765
2639,-8473
2640,-6971
2641,-5310
2642,-3532
2643,-1696
2644,151
2645,1945
2646,3646
2647,5197
2648,6577
2649,7736
2650,8682
2651,9378
2652,9859
2653,10105
2654,10162
2655,10041
2656,9778
2657,9408
2658,8962
2659,8470
2660,7968
2661,7470
2662,7001
2663,6573
2664,6190
2665,5855
2666,5568
2667,5309
2668,5091
2669,4876
2670,4680
2671,4471
2672,4258
2673,4022
2674,3774
2675,3500
2676,3218
2677,2916
2678,2617
2679,2311
2680,2024
2681,1740
2682,1485
2683,1247
2684,1032
2685,842
2686,667
2687,511
2688,360
2689,216
2690,62
2691,-92
2692,-268
2693,-456
2694,-664
2695,-891
2696,-1133
2697,-1386
2698,-1654
2699,-1914
2700,-2182
2701,-2427
2702,-2664
2703,-2874
2704,-3059
2705,-3210
2706,-3327
2707,-3405
2708,-3447
2709,-3448
2710,-3408
2711,-3335
2712,-3215
2713,-3072
2714,-2880
2715,-2671
2716,-2419
2717,-2150
2718,-1855
2719,-1544
2720,-1218
2721,-889
2722,-554
2723,-229
2724,80
2725,379
2726,641
2727,879
2728,1080
2729,1241
2730,1365
2731,1452
2732,1500
2733,1515
2734,1506
2735,1473
2736,1425
2737,1371
2738,1306
2739,1250
2740,1190
2741,1140
2742,1087
2743,1038
2744,981
2745,915
2746,823
2747,711
2748,553
2749,361
2750,114
2751,-187
2752,-540
2753,-952
2754,-1406
2755,-1911
2756,-2443
2757,-3002
2758,-3563
2759,-4122
2760,-4656
2761,-5153
2762,-5604
2763,-5982
2764,-6298
2765,-6521
2766,-6666
2767,-6714
2768,-6677
2769,-6550
2770,-6342
2771,-6055
2772,-5703
2773,-5290
2774,-4827
2775,-4325
2776,-3795
2777,-3238
2778,-2679
2779,-2109
2780,-1543
2781,-994
2782,-453
2783,59
2784,550
2785,1012
2786,1438
2787,1837
2788,2191
2789,2521
2790,2802
2791,3061
2792,3275
2793,3467
2794,3624
2795,3758
2796,3872
2797,3962
2798,4044
2799,0
2800,-1
2801,2
2802,-2
2803,1
2804,0
2805,-1
2806,2
2807,-3
2808,3
2809,-2
2810,0
2811,2
2812,-3
2813,3
2814,-2
2815,1
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,1
2825,-1
2826,0
2827,0
2828,0
2829,0
2830,1
2831,-2
2832,2
2833,-2
2834,1
2835,-1
2836,1
2837,-1
2838,1
2839,-2
2840,2
2841,-1
2842,1
2843,-2
2844,2
2845,-2
2846,3
2847,-2
2848,0
2849,1
2850,-1
2851,1
2852,-1
2853,1
2854,-1
2855,1
2856,-1
2857,1
2858,-1
2859,2
2860,-3
2861,3
2862,-2
2863,1
2864,-1
2865,2
2866,-3
2867,3
2868,-1
2869,-2
2870,4
2871,-5
2872,5
2873,-4
2874,3
2875,-2
2876,1
2877,0
2878,0
2879,0
2880,0
2881,0
2882,-1
2883,2
2884,-2
2885,2
2886,-2
2887,1
2888,0
2889,-1
2890,2
2891,-2
2892,1
2893,1
2894,-3
2895,4
2896,-4
2897,4
2898,-4
2899,3
2900,-2
2901,1
2902,1
2903,-3
2904,3
2905,-2
2906,2
2907,-2
2908,2
2909,-2
2910,2
2911,-2
2912,2
2913,-2
2914,2
2915,-2
2916,2
2917,-3
2918,4
2919,-4
2920,3
2921,-1
2922,-2
2923,4
2924,-3
2925,1
2926,1
2927,-3
2928,3
2929,-2
2930,2
2931,-2
2932,2
2933,-2
2934,2
2935,-2
2936,2
2937,-2
2938,2
2939,-2
2940,2
2941,-1
2942,0
2943,0
2944,0
2945,-1
2946,3
2947,-4
2948,3
2949,-1
2950,-1
2951,2
2952,-2
2953,1
2954,1
2955,-2
2956,2
2957,-2
2958,2
2959,-1
2960,0
2961,1
2962,-3
2963,5
2964,-5
2965,3
2966,-1
2967,-1
2968,3
2969,-3
2970,2
2971,-2
2972,2
2973,-1
2974,0
2975,1
2976,-2
2977,2
2978,-2
2979,2
2980,-2
2981,3
2982,-3
2983,1
2984,1
2985,-2
2986,3
2987,-3
2988,3
2989,-3
2990,3
2991,-2
2992,0
2993,2
2994,-3
2995,4
2996,-5
2997,4
2998,-2
2999,0
3000,2
3001,-3
3002,2
3003,0
3004,-2
3005,2
3006,-1
3007,0
3008,2
3009,-3
3010,2
3011,-1
3012,0
3013,0
3014,1
3015,-1
3016,0
3017,1
3018,-2
3019,2
3020,-2
3021,2
3022,-1
3023,0
3024,0
3025,-1
3026,2
3027,-2
3028,2
3029,-3
3030,4
3031,-5
3032,5
3033,-4
3034,3
3035,-2
3036,0
3037,1
3038,-1
3039,1
3040,-1
3041,1
3042,-1
3043,0
3044,1
3045,-1
3046,1
3047,-1
3048,0
3049,1
3050,-1
3051,1
3052,-2
3053,3
3054,-3
3055,3
3056,-3
3057,2
3058,-1
3059,1
3060,0
3061,-2
3062,3
3063,-4
3064,5
3065,-4
3066,2
3067,0
3068,-2
3069,2
3070,0
3071,-1
3072,2
3073,-3
3074,3
3075,-3
3076,4
3077,-4
3078,3
3079,-3
3080,3
3081,-2
3082,1
3083,0
3084,-2
3085,3
3086,-3
3087,3
3088,-3
3089,2
3090,-2
3091,3
3092,-3
3093,2
3094,-1
3095,0
3096,1
3097,-1
3098,1
3099,-1
3100,2
3101,-3
3102,3
3103,-3
3104,4
3105,-4
3106,3
3107,-3
3108,3
3109,-2
3110,1
3111,0
3112,-2
3113,4
3114,-4
3115,3
3116,-1
3117,-1
3118,2
3119,-2
3120,1
3121,1
3122,-3
3123,4
3124,-4
3125,2
3126,1
3127,-3
3128,3
3129,-3
3130,3
3131,-2
3132,1
3133,-1
3134,1
3135,-1
3136,2
3137,-3
3138,3
3139,-3
3140,4
3141,-4
3142,3
3143,-2
3144,1
3145,0
3146,0
3147,-1
3148,1
3149,0
3150,-1
3151,1
3152,-1
3153,1
3154,0
3155,0
3156,-1
3157,1
3158,0
3159,-1
3160,2
3161,-2
3162,2
3163,-2
3164,1
3165,0
3166,0
3167,0
3168,-1
3169,1
3170,0
3171,1
3172,-2
3173,1
3174,-1
3175,1
3176,1
3177,-2
3178,2
3179,-2
3180,2
3181,-2
3182,1
3183,0
3184,0
3185,1
3186,-2
3187,2
3188,-2
3189,2
3190,-1
3191,0
3192,0
3193,1
3194,-2
3195,2
3196,-1
3197,-1
3198,3
3199,-4
3200,4
3201,-3
3202,1
3203,1
3204,-3
3205,4
3206,-3
3207,1
3208,0
3209,0
3210,-1
3211,1
3212,0
3213,-1
3214,2
3215,-2
3216,1
3217,-1
3218,2
3219,-2
3220,2
3221,-1
3222,0
3223,-1
3224,3
3225,-4
3226,4
3227,-3
3228,1
3229,1
3230,-2
3231,2
3232,-2
3233,2
3234,-2
3235,2
3236,-2
3237,2
3238,-2
3239,2
3240,-2
3241,1
3242,0
3243,0
3244,0
3245,0
3246,-1
3247,2
3248,-1
3249,-1
3250,2
3251,-2
3252,2
3253,-1
3254,-1
3255,1
3256,0
3257,0
3258,-1
3259,2
3260,-3
3261,3
3262,-3
3263,3
3264,-3
3265,3
3266,-2
3267,1
3268,-1
3269,1
3270,-2
3271,3
3272,-2
3273,1
3274,-1
3275,0
3276,1
3277,-1
3278,2
3279,-3
3280,3
3281,-2
3282,0
3283,2
3284,-2
3285,1
3286,0
3287,-2
3288,3
3289,-2
3290,2
3291,-3
3292,3
3293,-3
3294,3
3295,-1
3296,-1
3297,2
3298,-2
3299,1
3300,0
3301,0
3302,0
3303,0
3304,0
3305,-1
3306,2
3307,-2
3308,2
3309,-3
3310,3
3311,-3
3312,3
3313,-2
3314,0
3315,1
3316,-1
3317,0
3318,1
3319,-2
3320,3
3321,-3
3322,2
3323,-2
3324,2
3325,-1
3326,1
3327,-1
3328,0
3329,0
3330,0
3331,1
3332,-1
3333,0
3334,1
3335,-2
3336,2
3337,-2
3338,2
3339,-1
3340,0
3341,1
3342,-3
3343,3
3344,-2
3345,2
3346,-1
3347,-1
3348,1
3349,-1
3350,2
3351,-3
3352,4
3353,-4
3354,3
3355,-2
3356,1
3357,0
3358,-1
3359,1
3360,0
3361,-1
3362,2
3363,-3
3364,3
3365,-2
3366,1
3367,-1
3368,2
3369,-3
3370,3
3371,-3
3372,2
3373,-1
3374,1
3375,-2
3376,2
3377,-2
3378,2
3379,-1
3380,0
3381,0
3382,1
3383,-2
3384,2
3385,-1
3386,0
3387,1
3388,-1
3389,0
3390,1
3391,-1
3392,0
3393,1
3394,-1
3395,1
3396,-1
3397,0
3398,1
3399,-1
3400,1
3401,-1
3402,-1
3403,3
3404,-3
3405,3
3406,-3
3407,1
3408,1
3409,-2
3410,3
3411,-4
3412,4
3413,-3
3414,2
3415,-1
3416,1
3417,-2
3418,3
3419,-3
3420,2
3421,0
3422,-2
3423,2
3424,-1
3425,0
3426,0
3427,0
3428,1
3429,-2
3430,3
3431,-4
3432,3
3433,-1
3434,0
3435,1
3436,-2
3437,3
3438,-3
3439,1
3440,1
3441,-2
3442,3
3443,-2
3444,0
3445,1
3446,-1
3447,1
3448,-1
3449,1
3450,-1
3451,1
3452,-1
3453,0
3454,1
3455,-1
3456,0
3457,1
3458,-2
3459,2
3460,-2
3461,2
3462,-2
3463,2
3464,-2
3465,2
3466,-2
3467,1
3468,0
3469,0
3470,0
3471,0
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,-1
3481,2
3482,-2
3483,2
3484,-2
3485,1
3486,0
3487,0
3488,1
3489,-1
3490,0
3491,1
3492,-1
3493,1
3494,0
3495,-1
3496,1
3497,-1
3498,1
3499,-1
3500,1
3501,-1
3502,0
3503,1
3504,-2
3505,2
3506,0
3507,-3
3508,5
3509,-5
3510,4
3511,-2
3512,-1
3513,3
3514,-3
3515,3
3516,-3
3517,1
3518,1
3519,-1
3520,0
3521,1
3522,-2
3523,2
3524,0
3525,-2
3526,3
3527,-3
3528,3
3529,-3
3530,3
3531,-3
3532,3
3533,-2
3534,1
3535,-1
3536,1
3537,-1
3538,1
3539,0
3540,-1
3541,1
3542,0
3543,-2
3544,3
3545,-3
3546,3
3547,-2
3548,1
3549,-1
3550,2
3551,-3
3552,3
3553,-2
3554,1
3555,1
3556,-3
3557,3
3558,-2
3559,1
3560,0
3561,-1
3562,1
3563,0
3564,-1
3565,1
3566,-1
3567,1
3568,0
3569,-1
3570,1
3571,-1
3572,1
3573,-1
3574,2
3575,-3
3576,3
3577,-3
3578,3
3579,-2
3580,1
3581,0
3582,-1
3583,2
3584,-2
3585,1
3586,0
3587,-1
3588,2
3589,-2
3590,2
3591,-1
3592,-2
3593,4
3594,-4
3595,4
3596,-2
3597,-1
3598,2
3599,-2
3600,3
3601,-3
3602,3
3603,-4
3604,5
3605,-4
3606,3
3607,-2
3608,0
3609,2
3610,-2
3611,1
3612,-1
3613,0
3614,1
3615,0
3616,-1
3617,1
3618,-2
3619,2
3620,0
3621,-1
3622,1
3623,-1
3624,1
3625,0
3626,-2
3627,3
3628,-3
3629,3
3630,-2
3631,0
3632,1
3633,0
3634,-1
3635,1
3636,0
3637,-2
3638,4
3639,-4
3640,3
3641,-1
3642,-1
3643,2
3644,-2
3645,1
3646,1
3647,-2
3648,2
3649,-2
3650,1
3651,-1
3652,3
3653,-4
3654,3
3655,-3
3656,3
3657,-2
3658,2
3659,-3
3660,3
3661,-3
3662,4
3663,-4
3664,3
3665,-3
3666,4
3667,-4
3668,4
3669,-4
3670,3
3671,-2
3672,2
3673,-3
3674,3
3675,-2
3676,1
3677,-1
3678,1
3679,-1
3680,1
3681,0
3682,-2
3683,3
3684,-2
3685,1
3686,0
3687,-1
3688,1
3689,-1
3690,1
3691,-1
3692,1
3693,-1
3694,1
3695,-1
3696,0
3697,1
3698,0
3699,-1
3700,1
3701,-1
3702,0
3703,2
3704,-2
3705,1
3706,-1
3707,1
3708,-1
3709,1
3710,0
3711,-1
3712,1
3713,0
3714,-2
3715,4
3716,-5
3717,5
3718,-4
3719,3
3720,-3
3721,3
3722,-2
3723,1
3724,0
3725,-2
3726,3
3727,-2
3728,1
3729,-1
3730,1
3731,-1
3732,1
3733,-1
3734,1
3735,-1
3736,1
3737,0
3738,-1
3739,1
3740,-1
3741,1
3742,0
3743,0
3744,-1
3745,1
3746,-1
3747,1
3748,0
3749,-1
3750,1
3751,-1
3752,1
3753,-1
3754,1
3755,-2
3756,4
3757,-4
3758,2
3759,-1
3760,0
3761,1
3762,0
3763,-1
3764,1
3765,-1
3766,1
3767,-1
3768,1
3769,-1
3770,1
3771,-1
3772,1
3773,0
3774,-2
3775,3
3776,-3
3777,3
3778,-2
3779,1
3780,-1
3781,2
3782,-3
3783,3
3784,-2
3785,1
3786,1
3787,-3
3788,3
3789,-2
3790,1
3791,0
3792,-1
3793,2
3794,-2
3795,1
3796,0
3797,-1
3798,1
3799,0
3800,-1
3801,1
3802,0
3803,-1
3804,1
3805,0
3806,-1
3807,1
3808,-1
3809,1
3810,0
3811,-1
3812,1
3813,-2
3814,3
3815,-2
3816,1
3817,-1
3818,1
3819,-2
3820,4
3821,-5
3822,5
3823,-5
3824,4
3825,-2
3826,1
3827,-1
3828,0
3829,0
3830,1
3831,-2
3832,3
3833,-4
3834,3
3835,-1
3836,0
3837,0
3838,0
3839,-1
3840,2
3841,-1
3842,0
3843,0
3844,0
3845,0
3846,-1
3847,2
3848,-3
3849,4
3850,-4
3851,3
3852,-2
3853,1
3854,-1
3855,1
3856,0
3857,-1
3858,1
3859,-1
3860,1
3861,0
3862,-1
3863,0
3864,0
3865,1
3866,0
3867,-1
3868,1
3869,-2
3870,3
3871,-3
3872,2
3873,-1
3874,1
3875,-2
3876,3
3877,-4
3878,3
3879,-1
3880,-1
3881,2
3882,-2
3883,1
3884,0
3885,-1
3886,1
3887,-1
3888,1
3889,0
3890,-1
3891,1
3892,-2
3893,3
3894,-3
3895,4
3896,-4
3897,2
3898,0
3899,-1
3900,2
3901,-1
3902,0
3903,0
3904,1
3905,-2
3906,2
3907,-1
3908,0
3909,1
3910,-1
3911,0
3912,0
3913,1
3914,-2
3915,3
3916,-3
3917,1
3918,1
3919,-2
3920,2
3921,-1
3922,-1
3923,2
3924,-2
3925,2
3926,-2
3927,2
3928,-3
3929,4
3930,-3
3931,1
3932,0
3933,-1
3934,1
3935,0
3936,-1
3937,2
3938,-2
3939,0
3940,1
3941,-2
3942,3
3943,-2
3944,1
3945,-1
3946,0
3947,0
3948,0
3949,1
3950,-1
3951,0
3952,1
3953,-1
3954,0
3955,1
3956,-2
3957,3
3958,-3
3959,2
3960,-1
3961,0
3962,0
3963,0
3964,0
3965,0
3966,1
3967,-2
3968,2
3969,-1
3970,0
3971,1
3972,-1
3973,1
3974,-1
3975,1
3976,-2
3977,4
3978,-5
3979,4
3980,-3
3981,2
3982,0
3983,-2
3984,2
3985,-1
3986,0
3987,1
3988,-2
3989,2
3990,-1
3991,1
3992,-1
3993,1
3994,-1
3995,1
3996,-1
3997,2
3998,-3
3999,3
4000,-3
4001,2
4002,-1
4003,0
4004,0
4005,0
4006,0
4007,0
4008,0
4009,-1
4010,2
4011,-2
4012,2
4013,-2
4014,2
4015,-1
4016,-1
4017,2
4018,-2
4019,2
4020,-1
4021,-1
4022,1
4023,0
4024,0
4025,0
4026,0
4027,-1
4028,2
4029,-2
4030,2
4031,-1
4032,0
4033,1
4034,-1
4035,1
4036,-1
4037,1
4038,-2
4039,3
4040,-3
4041,3
4042,-2
4043,0
4044,0
4045,1
4046,-1
4047,1
4048,-1
4049,1
4050,-1
4051,2
4052,-3
4053,2
4054,0
4055,-2
4056,4
4057,-5
4058,5
4059,-5
4060,4
4061,-3
4062,3
4063,-3
4064,2
4065,-2
4066,3
4067,-2
4068,0
4069,0
4070,0
4071,1
4072,0
4073,-2
4074,2
4075,-1
4076,0
4077,1
4078,-2
4079,2
4080,-1
4081,0
4082,1
4083,-2
4084,3
4085,-3
4086,2
4087,-2
4088,2
4089,-1
4090,1
4091,-2
4092,2
4093,-2
4094,2
4095,-2
4096,3
4097,-4
4098,4
4099,-4
4100,4
4101,-3
4102,1
4103,1
4104,-2
4105,3
4106,-3
4107,2
4108,-1
4109,1
4110,-1
4111,1
4112,-1
4113,1
4114,-2
4115,2
4116,-1
4117,0
4118,1
4119,-3
4120,4
4121,-3
4122,2
4123,-1
4124,0
4125,0
4126,1
4127,-2
4128,3
4129,-2
4130,0
4131,2
4132,-3
4133,2
4134,0
4135,-2
4136,3
4137,-3
4138,3
4139,-3
4140,2
4141,-1
4142,0
4143,1
4144,-1
4145,1
4146,-1
4147,0
4148,1
4149,-1
4150,1
4151,-1
4152,0
4153,1
4154,-1
4155,1
4156,-1
4157,1
4158,-1
4159,1
4160,0
4161,-1
4162,2
4163,-3
4164,4
4165,-4
4166,3
4167,-2
4168,1
4169,0
4170,0
4171,-1
4172,1
4173,-1
4174,1
4175,0
4176,-1
4177,1
4178,-1
4179,1
4180,0
4181,0
4182,0
4183,-1
4184,2
4185,-3
4186,5
4187,-5
4188,3
4189,-1
4190,0
4191,1
4192,-1
4193,-1
4194,2
4195,-1
4196,1
4197,-2
4198,2
4199,-2
4200,2
4201,-1
4202,-1
4203,3
4204,-4
4205,4
4206,-4
4207,4
4208,-3
4209,3
4210,-3
4211,2
4212,-1
4213,1
4214,-1
4215,1
4216,-1
4217,1
4218,0
4219,-2
4220,2
4221,-1
4222,1
4223,0
4224,-1
4225,1
4226,-1
4227,1
4228,-1
4229,2
4230,-2
4231,1
4232,0
4233,-1
4234,2
4235,-3
4236,4
4237,-4
4238,4
4239,-4
4240,4
4241,-4
4242,4
4243,-4
4244,4
4245,-4
4246,4
4247,-3
4248,2
4249,-2
4250,2
4251,-2
4252,2
4253,-1
4254,0
4255,0
4256,1
4257,-1
4258,0
4259,1
4260,-2
4261,4
4262,-5
4263,5
4264,-4
4265,3
4266,-2
4267,1
4268,0
4269,0
4270,0
4271,-1
4272,2
4273,-2
4274,2
4275,-1
4276,0
4277,0
4278,0
4279,0
4280,1
4281,-1
4282,0
4283,0
4284,1
4285,-2
4286,3
4287,-4
4288,4
4289,-3
4290,2
4291,-1
4292,1
4293,-2
4294,2
4295,-2
4296,2
4297,0
4298,-2
4299,2
4300,-2
4301,2
4302,0
4303,-2
4304,2
4305,-1
4306,1
4307,-1
4308,1
4309,-1
4310,1
4311,0
4312,0
4313,-1
4314,2
4315,-2
4316,2
4317,-2
4318,2
4319,-2
4320,2
4321,-2
4322,1
4323,0
4324,0
4325,-1
4326,2
4327,-3
4328,3
4329,-2
4330,1
4331,0
4332,-1
4333,1
4334,0
4335,0
4336,0
4337,-1
4338,1
4339,0
4340,1
4341,-2
4342,2
4343,-3
4344,4
4345,-3
4346,2
4347,-1
4348,-1
4349,2
4350,-2
4351,2
4352,-2
4353,2
4354,-2
4355,1
4356,0
4357,-1
4358,2
4359,-2
4360,2
4361,-3
4362,4
4363,-4
4364,3
4365,-1
4366,-1
4367,2
4368,-2
4369,1
4370,0
4371,0
4372,0
4373,0
4374,-1
4375,2
4376,-3
4377,4
4378,-4
4379,3
4380,-3
4381,3
4382,-2
4383,1
4384,0
4385,-1
4386,2
4387,-2
4388,2
4389,-2
4390,2
4391,-1
4392,0
4393,0
4394,0
4395,-1
4396,3
4397,-3
4398,1
4399,0
4400,-1
4401,2
4402,-1
4403,0
4404,0
4405,0
4406,0
4407,1
4408,-1
4409,1
4410,-2
4411,2
4412,0
4413,-1
4414,1
4415,-1
4416,0
4417,2
4418,-3
4419,2
4420,0
4421,-1
4422,1
4423,-1
4424,1
4425,-1
4426,1
4427,-1
4428,0
4429,1
4430,0
4431,-2
4432,3
4433,-4
4434,4
4435,-2
4436,0
4437,-1096
4438,-1139
4439,-1173
4440,-1214
4441,-1242
4442,-1268
4443,-1289
4444,-1297
4445,-1301
4446,-1290
4447,-1269
4448,-1237
4449,-1194
4450,-1137
4451,-1072
4452,-1001
4453,-915
4454,-837
4455,-742
4456,-661
4457,-569
4458,-492
4459,-410
4460,-345
4461,-276
4462,-225
4463,-170
4464,-131
4465,-91
4466,-59
4467,-26
4468,-2
4469,32
4470,53
4471,87
4472,116
4473,146
4474,183
4475,214
4476,254
4477,290
4478,329
4479,366
4480,409
4481,445
4482,486
4483,527
4484,566
4485,606
4486,649
4487,685
4488,727
4489,763
4490,797
4491,829
4492,855
4493,872
4494,886
4495,885
4496,882
4497,860
4498,838
4499,793
4500,752
4501,690
4502,632
4503,563
4504,491
4505,420
4506,349
4507,278
4508,217
4509,152
4510,99
4511,48
4512,3
4513,-39
4514,-75
4515,-114
4516,-147
4517,-183
4518,-220
4519,-257
4520,-299
4521,-340
4522,-386
4523,-430
4524,-478
4525,-525
4526,-567
4527,-616
4528,-653
4529,-700
4530,-733
4531,-776
4532,-812
4533,-851
4534,-895
4535,-936
4536,-989
4537,-1039
4538,-1101
4539,-1159
4540,-1233
4541,-1290
4542,-1369
4543,-1424
4544,-1489
4545,-1537
4546,-1574
4547,-1601
4548,-1607
4549,-1598
4550,-1570
4551,-1524
4552,-1459
4553,-1382
4554,-1287
4555,-1188
4556,-1077
4557,-964
4558,-854
4559,-740
4560,-642
4561,-537
4562,-454
4563,-365
4564,-295
4565,-222
4566,-155
4567,-92
4568,-18
4569,50
4570,136
4571,222
4572,330
4573,437
4574,575
4575,701
4576,865
4577,1012
4578,1189
4579,1351
4580,1531
4581,1700
4582,1872
4583,2037
4584,2196
4585,2351
4586,2495
4587,2636
4588,2767
4589,2892
4590,3016
4591,3128
4592,3244
4593,3351
4594,3460
4595,3559
4596,3664
4597,3752
4598,3850
4599,3924
4600,4006
4601,4064
4602,4125
4603,4158
4604,4195
4605,4199
4606,4208
4607,4182
4608,4157
4609,4102
4610,4042
4611,3955
4612,3857
4613,3737
4614,3595
4615,3432
4616,3244
4617,3027
4618,2784
4619,2503
4620,2191
4621,1841
4622,1450
4623,1026
4624,555
4625,52
4626,-487
4627,-1063
4628,-1655
4629,-2279
4630,-2911
4631,-3547
4632,-4190
4633,-4806
4634,-5421
4635,-5991
4636,-6534
4637,-7031
4638,-7473
4639,-7869
4640,-8196
4641,-8470
4642,-8675
4643,-8822
4644,-8909
4645,-8936
4646,-8916
4647,-8839
4648,-8728
4649,-8570
4650,-8387
4651,-8167
4652,-7933
4653,-7666
4654,-7393
4655,-7090
4656,-6779
4657,-6444
4658,-6090
4659,-5715
4660,-5309
4661,-4877
4662,-4409
4663,-3906
4664,-3358
4665,-2775
4666,-2141
4667,-1472
4668,-759
4669,-6
4670,771
4671,1580
4672,2403
4673,3230
4674,4063
4675,4871
4676,5662
4677,6411
4678,7113
4679,7760
4680,8333
4681,8840
4682,9251
4683,9592
4684,9825
4685,9982
4686,10030
4687,9999
4688,9873
4689,9661
4690,9372
4691,8997
4692,8560
4693,8047
4694,7483
4695,6853
4696,6179
4697,5459
4698,4698
4699,3904
4700,3081
4701,2235
4702,1377
4703,504
4704,-364
4705,-1231
4706,-2076
4707,-2900
4708,-3687
4709,-4430
4710,-5119
4711,-5740
4712,-6290
4713,-6759
4714,-7133
4715,-7420
4716,-7597
4717,-7681
4718,-7652
4719,-7527
4720,-7296
4721,-6970
4722,-6555
4723,-6053
4724,-5476
4725,-4837
4726,-4133
4727,-3392
4728,-2610
4729,-1805
4730,-985
4731,-158
4732,660
4733,1473
4734,2257
4735,3020
4736,3744
4737,4434
4738,5073
4739,5670
4740,6208
4741,6693
4742,7119
4743,7481
4744,7780
4745,8009
4746,8172
4747,8257
4748,8274
4749,8210
4750,8065
4751,7846
4752,7533
4753,7147
4754,6667
4755,6107
4756,5458
4757,4733
4758,3919
4759,3042
4760,2088
4761,1078
4762,23
4763,-1079
4764,-2191
4765,-3320
4766,-4434
4767,-5518
4768,-6557
4769,-7528
4770,-8405
4771,-9188
4772,-9833
4773,-10355
4774,-10715
4775,-10920
4776,-10951
4777,-10819
4778,-10511
4779,-10043
4780,-9414
4781,-8641
4782,-7739
4783,-6722
4784,-5613
4785,-4432
4786,-3194
4787,-1935
4788,-659
4789,597
4790,1828
4791,3007
4792,4127
4793,5169
4794,6125
4795,6992
4796,7752
4797,8415
4798,8967
4799,9415
4800,9755
4801,9990
4802,10116
4803,10145
4804,10067
4805,9896
4806,9621
4807,9255
4808,8798
4809,8245
4810,7610
4811,6888
4812,6083
4813,5210
4814,4256
4815,3246
4816,2175
4817,1054
4818,-102
4819,-1295
4820,-2498
4821,-3718
4822,-4923
4823,-6118
4824,-7281
4825,-8394
4826,-9464
4827,-10451
4828,-11371
4829,-12195
4830,-12922
4831,-13542
4832,-14051
4833,-14444
4834,-14720
4835,-14879
4836,-14923
4837,-14856
4838,-14690
4839,-14423
4840,-14075
4841,-13648
4842,-13160
4843,-12615
4844,-12032
4845,-11407
4846,-10769
4847,-10101
4848,-9428
4849,-8740
4850,-8043
4851,-7338
4852,-6612
4853,-5878
4854,-5109
4855,-4323
4856,-3492
4857,-2628
4858,-1717
4859,-758
4860,240
4861,1299
4862,2382
4863,3523
4864,4676
4865,5862
4866,7056
4867,8246
4868,9435
4869,10588
4870,11721
4871,12802
4872,13831
4873,14807
4874,15707
4875,16547
4876,17305
4877,17991
4878,18596
4879,19128
4880,19574
4881,19948
4882,20232
4883,20449
4884,20567
4885,20618
4886,20565
4887,20438
4888,20212
4889,19894
4890,19482
4891,18973
4892,18366
4893,17669
4894,16871
4895,15987
4896,15014
4897,13959
4898,12832
4899,11627
4900,10369
4901,9045
4902,7679
4903,6269
4904,4820
4905,3348
4906,1850
4907,336
4908,-1184
4909,-2711
4910,-4227
4911,-5738
4912,-7217
4913,-8680
4914,-10086
4915,-11456
4916,-12754
4917,-13985
4918,-15133
4919,-16184
4920,-17137
4921,-17976
4922,-18697
4923,-19300
4924,-19775
4925,-20123
4926,-20355
4927,-20451
4928,-20448
4929,-20324
4930,-20104
4931,-19791
4932,-19392
4933,-18921
4934,-18384
4935,-17792
4936,-17146
4937,-16463
4938,-15739
4939,-14985
4940,-14206
4941,-13396
4942,-12571
4943,-11720
4944,-10855
4945,-9973
4946,-9080
4947,-8170
4948,-7257
4949,-6337
4950,-5414
4951,-4495
4952,-3580
4953,-2676
4954,-1784
4955,-914
4956,-58
4957,765
4958,1565
4959,2337
4960,3070
4961,3778
4962,4442
4963,5078
4964,5670
4965,6231
4966,6747
4967,7232
4968,7671
4969,8078
4970,8435
4971,8763
4972,9037
4973,9281
4974,9472
4975,9628
4976,9732
4977,9801
4978,9813
4979,9796
4980,9722
4981,9615
4982,9460
4983,9270
4984,9040
4985,8778
4986,8486
4987,8162
4988,7824
4989,7463
4990,7090
4991,6715
4992,6329
4993,5956
4994,5586
4995,5229
4996,4888
4997,4567
4998,4260
4999,3985
5000,3718
5001,3481
5002,3254
5003,3044
5004,2844
5005,2655
5006,2461
5007,2278
5008,2083
5009,1890
5010,1686
5011,1479
5012,1262
5013,1045
5014,822
5015,602
5016,384
5017,178
5018,-25
5019,-204
5020,-375
5021,-524
5022,-654
5023,-772
5024,-861
5025,-949
5026,-1012
5027,-1077
5028,-1129
5029,-1179
5030,-1234
5031,-1289
5032,-1346
5033,-1418
5034,-1482
5035,-1565
5036,-1641
5037,-1726
5038,-1807
